"site_ID","M_YEAR","total_abund","garden_long_grass_area","garden_ivy","garden_long_grass","garden_direction","garden_size","Urban_100m","Arable_100m","Woodland_100m","Grassland_100m","Urban_250m","Arable_250m","Woodland_250m","Grassland_250m","Urban_500m","Arable_500m","Woodland_500m","Grassland_500m","woodland_dist_m","grassland_dist_m","n_days"
162,2017,12.9948886771203,0,2,2,5,1,1,0,0,0,1,0,0,0,0.827431068497995,0.0000185700261260111,0.00946167434171348,0.163088687134166,429.055447421906,328.213438187989,4
163,2020,2.40257556100139,250,1,1,6,4,0.641579060075688,0,0.084084030549726,0.274336909374586,0.218245234151165,0,0.424011294651663,0.357743471197172,0.118810039272701,0,0.418073937598982,0.463116023128318,73.614189549848,17.2775907952661,9
163,2021,12.8124203381877,250,1,1,6,4,0.641579060075688,0,0.084084030549726,0.274336909374586,0.218245234151165,0,0.424011294651663,0.357743471197172,0.118810039272701,0,0.418073937598982,0.463116023128318,73.614189549848,17.2775907952661,10
164,2016,3.44648561557224,45,1,1,5,3,0.204741764933261,0,0.472642390397206,0.322615844669533,0.192769746266897,0,0.44191793475998,0.365312318973123,0.183044643801278,0,0.404626119058595,0.412329237140127,10.1550124942668,3.26500602340819,19
164,2017,13.0396726152968,45,1,1,5,3,0.204741764933261,0,0.472642390397206,0.322615844669533,0.192769746266897,0,0.44191793475998,0.365312318973123,0.183044643801278,0,0.404626119058595,0.412329237140127,10.1550124942668,3.26500602340819,22
164,2018,6.35756639175259,45,1,1,5,3,0.204741764933261,0,0.472642390397206,0.322615844669533,0.192769746266897,0,0.44191793475998,0.365312318973123,0.183044643801278,0,0.404626119058595,0.412329237140127,10.1550124942668,3.26500602340819,23
164,2019,12.0796939169511,45,1,1,5,3,0.204741764933261,0,0.472642390397206,0.322615844669533,0.192769746266897,0,0.44191793475998,0.365312318973123,0.183044643801278,0,0.404626119058595,0.412329237140127,10.1550124942668,3.26500602340819,25
164,2020,4.78707832016625,45,1,1,5,3,0.204741764933261,0,0.472642390397206,0.322615844669533,0.192769746266897,0,0.44191793475998,0.365312318973123,0.183044643801278,0,0.404626119058595,0.412329237140127,10.1550124942668,3.26500602340819,19
164,2021,2.44864696322546,45,1,1,5,3,0.204741764933261,0,0.472642390397206,0.322615844669533,0.192769746266897,0,0.44191793475998,0.365312318973123,0.183044643801278,0,0.404626119058595,0.412329237140127,10.1550124942668,3.26500602340819,22
165,2020,1.47048011175649,5,NA,1,4,2,1,0,0,0,0.953292018143752,0,0.0467079818562478,0,0.91734029945894,0,0.0326239602283246,0.0500357403127358,164.707212806738,294.656850120396,12
166,2016,18.823522386424,0,1,2,3,3,1,0,0,0,1,0,0,0,0.923708967965401,0.0423518430530483,0.0140490060246084,0.0198901829569425,388.101854237027,335.474808317049,11
166,2017,104.89596564323,0,1,2,3,3,1,0,0,0,1,0,0,0,0.923708967965401,0.0423518430530483,0.0140490060246084,0.0198901829569425,388.101854237027,335.474808317049,32
166,2018,38.8446658936266,0,1,2,3,3,1,0,0,0,1,0,0,0,0.923708967965401,0.0423518430530483,0.0140490060246084,0.0198901829569425,388.101854237027,335.474808317049,11
166,2019,78.8925648249503,0,1,2,3,3,1,0,0,0,1,0,0,0,0.923708967965401,0.0423518430530483,0.0140490060246084,0.0198901829569425,388.101854237027,335.474808317049,24
166,2020,20.157545972958,0,1,2,3,3,1,0,0,0,1,0,0,0,0.923708967965401,0.0423518430530483,0.0140490060246084,0.0198901829569425,388.101854237027,335.474808317049,23
166,2021,45.1562938131861,0,1,2,3,3,1,0,0,0,1,0,0,0,0.923708967965401,0.0423518430530483,0.0140490060246084,0.0198901829569425,388.101854237027,335.474808317049,37
167,2018,4.70389011712686,0,1,2,5,1,0.695757073715945,0,0.215427823682413,0.0888151026016423,0.571091818541126,0,0.271816395920164,0.15709178553871,0.600476290104698,0.00412878532839822,0.292377941288205,0.103016983278699,35.7233551473761,66.0940919299456,9
168,2016,4.51508036843056,0,1,2,4,1,1,0,0,0,1,0,0,0,0.988534146199953,0,0.0103341336749149,0.00113172012513233,344.793046252331,478.150704867076,7
168,2017,42.8285904635005,0,1,2,4,1,1,0,0,0,1,0,0,0,0.988534146199953,0,0.0103341336749149,0.00113172012513233,344.793046252331,478.150704867076,20
168,2019,9.96267827446412,0,1,2,4,1,1,0,0,0,1,0,0,0,0.988534146199953,0,0.0103341336749149,0.00113172012513233,344.793046252331,478.150704867076,20
168,2021,1.14643401699015,0,1,2,4,1,1,0,0,0,1,0,0,0,0.988534146199953,0,0.0103341336749149,0.00113172012513233,344.793046252331,478.150704867076,14
169,2016,21.9500075339146,0,2,2,5,3,1,0,0,0,0.981689298004027,0,0.0183107019959732,0,0.861102159194457,0,0.0701518913543844,0.0687459494511583,182.848816344476,251.481347901725,5
169,2019,5.96148878246527,0,2,2,5,3,1,0,0,0,0.981689298004027,0,0.0183107019959732,0,0.861102159194457,0,0.0701518913543844,0.0687459494511583,182.848816344476,251.481347901725,6
169,2021,8.61225143890964,0,2,2,5,3,1,0,0,0,0.981689298004027,0,0.0183107019959732,0,0.861102159194457,0,0.0701518913543844,0.0687459494511583,182.848816344476,251.481347901725,9
170,2021,18.6293789369936,0,1,2,1,3,1,0,0,0,0.904711719082551,0,0.0952882809174495,0,0.731371768321337,0,0.17148388940397,0.0971443422746931,135.473203104116,249.951089226903,25
171,2017,63.0608853771476,4,1,1,3,1,0.447704996784625,0,0.0224239566401435,0.529871046575232,0.294732222666535,0.0490485265663043,0.212246853798061,0.441869739217189,0.187712500367756,0.212682330347739,0.205188348779429,0.378372521348814,81.7625065078383,0,6
171,2019,16.4253810919485,4,1,1,3,1,0.447704996784625,0,0.0224239566401435,0.529871046575232,0.294732222666535,0.0490485265663043,0.212246853798061,0.441869739217189,0.187712500367756,0.212682330347739,0.205188348779429,0.378372521348814,81.7625065078383,0,9
171,2020,6.91578874570645,4,1,1,3,1,0.447704996784625,0,0.0224239566401435,0.529871046575232,0.294732222666535,0.0490485265663043,0.212246853798061,0.441869739217189,0.187712500367756,0.212682330347739,0.205188348779429,0.378372521348814,81.7625065078383,0,8
171,2021,9.30059523809524,4,1,1,3,1,0.447704996784625,0,0.0224239566401435,0.529871046575232,0.294732222666535,0.0490485265663043,0.212246853798061,0.441869739217189,0.187712500367756,0.212682330347739,0.205188348779429,0.378372521348814,81.7625065078383,0,9
172,2017,19.3573364305072,0,1,2,6,3,0.554566907429334,0.0507817996644617,0.010128269073148,0.384523023833056,0.384735619948574,0.0321061215105275,0.193406588470676,0.332893486974112,0.357637675907638,0.0228608332398709,0.197396410729099,0.301421417950513,90.6922492466051,8.07994356333011,4
173,2016,14.8438427740173,0,1,2,6,3,0,0.752671223456556,0,0.247328776543444,0,0.489362612104868,0.0389835482633211,0.463682540825309,0.0323076290176764,0.346313675965552,0.0507353129014571,0.563298838387435,126.422642817073,34.5027049226275,6
174,2016,14.5885932913546,0,1,2,4,1,1,0,0,0,1,0,0,0,0.836393356154393,0.11433048606515,0.0488359687296114,0.000440189050845495,326.304023313734,487.928119475378,5
175,2021,18.2602409630432,84,1,1,5,3,1,0,0,0,1,0,0,0,0.988918320913177,0.0110816790868225,0,0,684.15983279625,582.534496175971,8
176,2017,27.0346621123827,0,1,2,4,2,0.997836596924505,0,0,0.00216340307549496,0.890000110019452,0.0216604503380276,0,0.0883394396425208,0.578606154778684,0.286281901990252,0.0413294523366596,0.0937824908944044,385.025653114823,94.8082101769546,14
176,2018,18.75488219336,0,1,2,4,2,0.997836596924505,0,0,0.00216340307549496,0.890000110019452,0.0216604503380276,0,0.0883394396425208,0.578606154778684,0.286281901990252,0.0413294523366596,0.0937824908944044,385.025653114823,94.8082101769546,12
176,2020,14.5327713995059,0,1,2,4,2,0.997836596924505,0,0,0.00216340307549496,0.890000110019452,0.0216604503380276,0,0.0883394396425208,0.578606154778684,0.286281901990252,0.0413294523366596,0.0937824908944044,385.025653114823,94.8082101769546,8
176,2021,9.24841235587891,0,1,2,4,2,0.997836596924505,0,0,0.00216340307549496,0.890000110019452,0.0216604503380276,0,0.0883394396425208,0.578606154778684,0.286281901990252,0.0413294523366596,0.0937824908944044,385.025653114823,94.8082101769546,3
177,2017,49.0075260366012,0,1,2,3,1,1,0,0,0,1,0,0,0,0.869071198565157,0.035425902492033,0.000730799818813196,0.0947720991239964,487.696812852569,300.024967184019,27
177,2019,27.6037936836853,0,1,2,3,1,1,0,0,0,1,0,0,0,0.869071198565157,0.035425902492033,0.000730799818813196,0.0947720991239964,487.696812852569,300.024967184019,20
178,2017,30.0700401392742,2,2,1,2,3,0.995071551826952,0.00417052656121725,0,0.000757921611830331,0.637856448261765,0.147196771812784,0,0.214946779925451,0.639900609549965,0.146055363605549,0.0083817733926391,0.205662253451847,396.681938785087,94.4997960630226,6
178,2018,21.4100214407431,2,2,1,2,3,0.995071551826952,0.00417052656121725,0,0.000757921611830331,0.637856448261765,0.147196771812784,0,0.214946779925451,0.639900609549965,0.146055363605549,0.0083817733926391,0.205662253451847,396.681938785087,94.4997960630226,8
178,2020,5.11574370124057,2,2,1,2,3,0.995071551826952,0.00417052656121725,0,0.000757921611830331,0.637856448261765,0.147196771812784,0,0.214946779925451,0.639900609549965,0.146055363605549,0.0083817733926391,0.205662253451847,396.681938785087,94.4997960630226,13
178,2021,5.46507815061755,2,2,1,2,3,0.995071551826952,0.00417052656121725,0,0.000757921611830331,0.637856448261765,0.147196771812784,0,0.214946779925451,0.639900609549965,0.146055363605549,0.0083817733926391,0.205662253451847,396.681938785087,94.4997960630226,7
179,2016,9.68304176618682,0,2,2,6,3,0.991399505419524,0,0,0.00860049458047573,0.882597683407841,0,0,0.117402316592159,0.865311600484176,0.00140694159368779,0,0.133281457922136,631.020523510928,80.1348668495502,4
179,2017,12.9399585921325,0,2,2,6,3,0.991399505419524,0,0,0.00860049458047573,0.882597683407841,0,0,0.117402316592159,0.865311600484176,0.00140694159368779,0,0.133281457922136,631.020523510928,80.1348668495502,3
180,2017,23.2138113358017,0,2,2,1,2,1,0,0,0,0.997826417207319,0,0.0021735827926808,0,0.825596186125037,0,0.0154225624757339,0.154358576502332,228.958429063746,253.028143668268,22
180,2019,9.41299987405192,0,2,2,1,2,1,0,0,0,0.997826417207319,0,0.0021735827926808,0,0.825596186125037,0,0.0154225624757339,0.154358576502332,228.958429063746,253.028143668268,24
181,2016,44.3345920101223,0,1,2,5,2,0.770591883140705,0,0,0.229408116859295,0.673087469436508,0,0.0610432910140792,0.265869239549413,0.577579956628903,0,0.050317514430101,0.372102528940996,135.303752330548,31.883962831997,26
181,2017,32.2463614351133,0,1,2,5,2,0.770591883140705,0,0,0.229408116859295,0.673087469436508,0,0.0610432910140792,0.265869239549413,0.577579956628903,0,0.050317514430101,0.372102528940996,135.303752330548,31.883962831997,20
181,2018,17.7352154961018,0,1,2,5,2,0.770591883140705,0,0,0.229408116859295,0.673087469436508,0,0.0610432910140792,0.265869239549413,0.577579956628903,0,0.050317514430101,0.372102528940996,135.303752330548,31.883962831997,21
181,2019,41.2822613178441,0,1,2,5,2,0.770591883140705,0,0,0.229408116859295,0.673087469436508,0,0.0610432910140792,0.265869239549413,0.577579956628903,0,0.050317514430101,0.372102528940996,135.303752330548,31.883962831997,20
181,2020,6.52513122972199,0,1,2,5,2,0.770591883140705,0,0,0.229408116859295,0.673087469436508,0,0.0610432910140792,0.265869239549413,0.577579956628903,0,0.050317514430101,0.372102528940996,135.303752330548,31.883962831997,18
181,2021,12.0790848193068,0,1,2,5,2,0.770591883140705,0,0,0.229408116859295,0.673087469436508,0,0.0610432910140792,0.265869239549413,0.577579956628903,0,0.050317514430101,0.372102528940996,135.303752330548,31.883962831997,13
182,2017,37.1607261385094,0,1,2,3,1,1,0,0,0,1,0,0,0,0.861621810069904,0.00472839053432116,0,0.133649799395775,584.334553708652,315.204587567105,10
182,2021,8.95917198398196,0,1,2,3,1,1,0,0,0,1,0,0,0,0.861621810069904,0.00472839053432116,0,0.133649799395775,584.334553708652,315.204587567105,4
183,2017,60.1376556132813,20,2,1,5,3,1,0,0,0,1,0,0,0,0.99522848395487,0,0,0.00477151604512976,575.171827468238,460.999234538251,10
183,2021,8.17845386329714,20,2,1,5,3,1,0,0,0,1,0,0,0,0.99522848395487,0,0,0.00477151604512976,575.171827468238,460.999234538251,6
184,2020,24.1794026689986,8,1,1,4,3,1,0,0,0,1,0,0,0,0.994243052651293,0,0,0.00575694734870731,500.008140555153,464.839054364538,12
184,2021,11.3587599176308,8,1,1,4,3,1,0,0,0,1,0,0,0,0.994243052651293,0,0,0.00575694734870731,500.008140555153,464.839054364538,15
185,2016,11.0689058505464,0,1,2,3,2,1,0,0,0,0.939836156981115,0.0268708238938146,0,0.0332930191250701,0.718038241801469,0.272272262020266,0,0.0096894961782651,616.784450062458,155.60907113976,15
185,2017,22.5694297350042,0,1,2,3,2,1,0,0,0,0.939836156981115,0.0268708238938146,0,0.0332930191250701,0.718038241801469,0.272272262020266,0,0.0096894961782651,616.784450062458,155.60907113976,14
185,2018,8.27677536831651,0,1,2,3,2,1,0,0,0,0.939836156981115,0.0268708238938146,0,0.0332930191250701,0.718038241801469,0.272272262020266,0,0.0096894961782651,616.784450062458,155.60907113976,3
186,2016,7.84498313328626,2,1,1,8,2,1,0,0,0,1,0,0,0,0.98238304599671,0,0.0176169540032896,0,308.791148767966,659.657842097829,5
186,2017,7.43853907092647,2,1,1,8,2,1,0,0,0,1,0,0,0,0.98238304599671,0,0.0176169540032896,0,308.791148767966,659.657842097829,3
187,2016,17.1354069659154,0,1,2,5,3,1,0,0,0,0.9464441898481,0,0,0.0535558101518998,0.865421730770419,0,0,0.134578269229581,698.871220244266,194.287696617291,21
187,2017,9.42874472069347,0,1,2,5,3,1,0,0,0,0.9464441898481,0,0,0.0535558101518998,0.865421730770419,0,0,0.134578269229581,698.871220244266,194.287696617291,12
188,2016,10.279957509509,0,1,2,7,2,1,0,0,0,0.979790825462545,0,0,0.0202091745374551,0.822391263253004,0.0096839162031045,0,0.167924820543891,745.465589263449,209.49719295763,3
188,2017,30.3969830401961,0,1,2,7,2,1,0,0,0,0.979790825462545,0,0,0.0202091745374551,0.822391263253004,0.0096839162031045,0,0.167924820543891,745.465589263449,209.49719295763,11
188,2018,11.0401171121186,0,1,2,7,2,1,0,0,0,0.979790825462545,0,0,0.0202091745374551,0.822391263253004,0.0096839162031045,0,0.167924820543891,745.465589263449,209.49719295763,5
188,2019,25.3505737834931,0,1,2,7,2,1,0,0,0,0.979790825462545,0,0,0.0202091745374551,0.822391263253004,0.0096839162031045,0,0.167924820543891,745.465589263449,209.49719295763,7
188,2020,19.0827107723139,0,1,2,7,2,1,0,0,0,0.979790825462545,0,0,0.0202091745374551,0.822391263253004,0.0096839162031045,0,0.167924820543891,745.465589263449,209.49719295763,9
188,2021,17.0522396291978,0,1,2,7,2,1,0,0,0,0.979790825462545,0,0,0.0202091745374551,0.822391263253004,0.0096839162031045,0,0.167924820543891,745.465589263449,209.49719295763,5
189,2016,108.741471099848,0,1,2,7,4,0,0.155191819157745,0,0.844808180842255,0.0146917942197351,0.41266145292039,0,0.572646752859875,0.0524356432516334,0.424240661796945,0.0388968662022789,0.465274949143088,270.466958163749,0,20
189,2017,41.854518753908,0,1,2,7,4,0,0.155191819157745,0,0.844808180842255,0.0146917942197351,0.41266145292039,0,0.572646752859875,0.0524356432516334,0.424240661796945,0.0388968662022789,0.465274949143088,270.466958163749,0,15
189,2018,36.6627387510193,0,1,2,7,4,0,0.155191819157745,0,0.844808180842255,0.0146917942197351,0.41266145292039,0,0.572646752859875,0.0524356432516334,0.424240661796945,0.0388968662022789,0.465274949143088,270.466958163749,0,23
189,2019,47.2388350267937,0,1,2,7,4,0,0.155191819157745,0,0.844808180842255,0.0146917942197351,0.41266145292039,0,0.572646752859875,0.0524356432516334,0.424240661796945,0.0388968662022789,0.465274949143088,270.466958163749,0,19
189,2021,51.1003524808586,0,1,2,7,4,0,0.155191819157745,0,0.844808180842255,0.0146917942197351,0.41266145292039,0,0.572646752859875,0.0524356432516334,0.424240661796945,0.0388968662022789,0.465274949143088,270.466958163749,0,9
190,2018,34.7169948008798,0,1,2,6,4,1,0,0,0,0.920314545300624,0,0.0426695728491017,0.0370158818502741,0.582291380692816,0.0113766331260972,0.110313991426989,0.296017994754099,118.87472117915,174.307619952302,10
190,2019,88.0210952119138,0,1,2,6,4,1,0,0,0,0.920314545300624,0,0.0426695728491017,0.0370158818502741,0.582291380692816,0.0113766331260972,0.110313991426989,0.296017994754099,118.87472117915,174.307619952302,13
190,2020,32.2328269110576,0,1,2,6,4,1,0,0,0,0.920314545300624,0,0.0426695728491017,0.0370158818502741,0.582291380692816,0.0113766331260972,0.110313991426989,0.296017994754099,118.87472117915,174.307619952302,9
190,2021,14.0321335473989,0,1,2,6,4,1,0,0,0,0.920314545300624,0,0.0426695728491017,0.0370158818502741,0.582291380692816,0.0113766331260972,0.110313991426989,0.296017994754099,118.87472117915,174.307619952302,19
191,2017,12.3915737298637,0,1,2,5,3,0.997541274609396,0,0,0.00245872539060359,0.708549686451696,0,0.0129807942244112,0.278469519323893,0.481350702026877,0.101704358342522,0.108168341772349,0.308776597858252,199.61287062743,95.4749421790495,9
191,2018,10.7129465959612,0,1,2,5,3,0.997541274609396,0,0,0.00245872539060359,0.708549686451696,0,0.0129807942244112,0.278469519323893,0.481350702026877,0.101704358342522,0.108168341772349,0.308776597858252,199.61287062743,95.4749421790495,6
191,2021,4.56509830178343,0,1,2,5,3,0.997541274609396,0,0,0.00245872539060359,0.708549686451696,0,0.0129807942244112,0.278469519323893,0.481350702026877,0.101704358342522,0.108168341772349,0.308776597858252,199.61287062743,95.4749421790495,9
192,2020,2.69236982391901,0,1,2,6,3,0,1,0,0,0,0.999485285276868,0.000514714723132398,0,0.0000439264187488358,0.798932620451387,0.110250755209052,0.0907726979208127,245.137160889269,270.320587338043,15
192,2021,25.0210870473673,0,1,2,6,3,0,1,0,0,0,0.999485285276868,0.000514714723132398,0,0.0000439264187488358,0.798932620451387,0.110250755209052,0.0907726979208127,245.137160889269,270.320587338043,14
193,2017,26.1547313909086,100,1,1,5,4,0,0.700827972255516,0.145223123163157,0.153948904581327,0,0.879728755794349,0.0812852682732093,0.0389859759324412,0,0.926792506203626,0.0257170023036217,0.0474904914927523,30.0998924691863,29.5950645430836,2
193,2018,36.4247168841966,100,1,1,5,4,0,0.700827972255516,0.145223123163157,0.153948904581327,0,0.879728755794349,0.0812852682732093,0.0389859759324412,0,0.926792506203626,0.0257170023036217,0.0474904914927523,30.0998924691863,29.5950645430836,8
193,2019,14.5327713995059,100,1,1,5,4,0,0.700827972255516,0.145223123163157,0.153948904581327,0,0.879728755794349,0.0812852682732093,0.0389859759324412,0,0.926792506203626,0.0257170023036217,0.0474904914927523,30.0998924691863,29.5950645430836,2
193,2021,26.8853340502756,100,1,1,5,4,0,0.700827972255516,0.145223123163157,0.153948904581327,0,0.879728755794349,0.0812852682732093,0.0389859759324412,0,0.926792506203626,0.0257170023036217,0.0474904914927523,30.0998924691863,29.5950645430836,7
194,2016,3.76533527853876,0,1,2,7,3,0.625925722717427,0,0,0.374074277282573,0.397020105846085,0.185140494626721,0,0.417839399527194,0.163251111601555,0.422707577215013,0,0.414041311183432,1025.10431525623,22.5904971950235,25
194,2017,12.1299002040029,0,1,2,7,3,0.625925722717427,0,0,0.374074277282573,0.397020105846085,0.185140494626721,0,0.417839399527194,0.163251111601555,0.422707577215013,0,0.414041311183432,1025.10431525623,22.5904971950235,18
194,2019,16.9687733720271,0,1,2,7,3,0.625925722717427,0,0,0.374074277282573,0.397020105846085,0.185140494626721,0,0.417839399527194,0.163251111601555,0.422707577215013,0,0.414041311183432,1025.10431525623,22.5904971950235,34
194,2020,1.526822453451,0,1,2,7,3,0.625925722717427,0,0,0.374074277282573,0.397020105846085,0.185140494626721,0,0.417839399527194,0.163251111601555,0.422707577215013,0,0.414041311183432,1025.10431525623,22.5904971950235,24
194,2021,12.7864293217021,0,1,2,7,3,0.625925722717427,0,0,0.374074277282573,0.397020105846085,0.185140494626721,0,0.417839399527194,0.163251111601555,0.422707577215013,0,0.414041311183432,1025.10431525623,22.5904971950235,34
195,2021,15.734110957003,2,2,1,6,1,1,0,0,0,1,0,0,0,0.831842310290807,0.168157689709193,0,0,954.246802527341,765.567378207728,7
196,2017,59.6707679511164,600,1,1,5,4,0,0.00123168478415817,0,0.998768315215842,0,0.198190905848058,0.186987676161281,0.614821417990661,0.0319099466920464,0.317306971815601,0.114998513611138,0.535784567881214,116.177794327375,0,5
196,2018,9.28447635553355,600,1,1,5,4,0,0.00123168478415817,0,0.998768315215842,0,0.198190905848058,0.186987676161281,0.614821417990661,0.0319099466920464,0.317306971815601,0.114998513611138,0.535784567881214,116.177794327375,0,5
196,2019,37.003102275214,600,1,1,5,4,0,0.00123168478415817,0,0.998768315215842,0,0.198190905848058,0.186987676161281,0.614821417990661,0.0319099466920464,0.317306971815601,0.114998513611138,0.535784567881214,116.177794327375,0,13
196,2020,87.3761100342609,600,1,1,5,4,0,0.00123168478415817,0,0.998768315215842,0,0.198190905848058,0.186987676161281,0.614821417990661,0.0319099466920464,0.317306971815601,0.114998513611138,0.535784567881214,116.177794327375,0,11
196,2021,22.2714083326817,600,1,1,5,4,0,0.00123168478415817,0,0.998768315215842,0,0.198190905848058,0.186987676161281,0.614821417990661,0.0319099466920464,0.317306971815601,0.114998513611138,0.535784567881214,116.177794327375,0,9
197,2016,23.8387726833951,0,1,2,5,1,0,0,0.746891631684662,0.253108368315338,0.00373210308827311,0.0482360156093932,0.504138185184098,0.443893696118236,0.0162356835053363,0.0892756823369168,0.175007253870893,0.719481380286854,0,31.0796532768457,7
197,2017,69.9215461331958,0,1,2,5,1,0,0,0.746891631684662,0.253108368315338,0.00373210308827311,0.0482360156093932,0.504138185184098,0.443893696118236,0.0162356835053363,0.0892756823369168,0.175007253870893,0.719481380286854,0,31.0796532768457,7
197,2018,160.509021498422,0,1,2,5,1,0,0,0.746891631684662,0.253108368315338,0.00373210308827311,0.0482360156093932,0.504138185184098,0.443893696118236,0.0162356835053363,0.0892756823369168,0.175007253870893,0.719481380286854,0,31.0796532768457,9
197,2019,33.8834128434127,0,1,2,5,1,0,0,0.746891631684662,0.253108368315338,0.00373210308827311,0.0482360156093932,0.504138185184098,0.443893696118236,0.0162356835053363,0.0892756823369168,0.175007253870893,0.719481380286854,0,31.0796532768457,13
197,2020,77.2674168988692,0,1,2,5,1,0,0,0.746891631684662,0.253108368315338,0.00373210308827311,0.0482360156093932,0.504138185184098,0.443893696118236,0.0162356835053363,0.0892756823369168,0.175007253870893,0.719481380286854,0,31.0796532768457,10
197,2021,30.6533353653329,0,1,2,5,1,0,0,0.746891631684662,0.253108368315338,0.00373210308827311,0.0482360156093932,0.504138185184098,0.443893696118236,0.0162356835053363,0.0892756823369168,0.175007253870893,0.719481380286854,0,31.0796532768457,5
198,2017,60.939669118011,0,2,2,6,2,0,0.00198559059429753,0,0.998014409405703,0.0000829473206280145,0.0340681570318031,0.0693802412432609,0.896468654404308,0.105919869348833,0.00851703925794713,0.0835704804654481,0.801992610927772,184.47504989806,0,12
198,2018,57.8864645714549,0,2,2,6,2,0,0.00198559059429753,0,0.998014409405703,0.0000829473206280145,0.0340681570318031,0.0693802412432609,0.896468654404308,0.105919869348833,0.00851703925794713,0.0835704804654481,0.801992610927772,184.47504989806,0,13
199,2017,67.5314443287656,0,1,2,4,2,1,0,0,0,1,0,0,0,0.961155821047358,0,0,0.0388441789526418,1339.17432914997,355.318259878981,5
200,2016,20.5389480028248,100,1,1,5,4,0,0,1,0,0,0,0.740739315053465,0.259260684946535,0,0,0.328775089682172,0.671224910317828,0,131.135460692566,5
201,2016,12.591286829514,50,1,1,6,3,0,0,0.26090897231097,0.73909102768903,0,0,0.0681437686295937,0.931856231370406,0.0583688120862139,0,0.0170359421573865,0.9245952457564,11.8886737458625,0,7
202,2020,15.4481906306724,3,1,1,2,3,0.743581882567841,0,0.0766857650971882,0.179732352334971,0.238393001321919,0,0.347085641957515,0.414521356720566,0.176328112288992,0.00561239865973642,0.32327096372982,0.441644977560699,59.6916605823861,20.27990009538,8
202,2021,11.2353238582102,3,1,1,2,3,0.743581882567841,0,0.0766857650971882,0.179732352334971,0.238393001321919,0,0.347085641957515,0.414521356720566,0.176328112288992,0.00561239865973642,0.32327096372982,0.441644977560699,59.6916605823861,20.27990009538,13
203,2017,18.2869642761088,20,1,1,5,4,0,0,0,1,0,0.00611089392666661,0.15884152933577,0.835047576737564,0,0.0284802403380695,0.142618706155095,0.828901053506835,109.842445210582,0,17
203,2018,35.3729225952193,20,1,1,5,4,0,0,0,1,0,0.00611089392666661,0.15884152933577,0.835047576737564,0,0.0284802403380695,0.142618706155095,0.828901053506835,109.842445210582,0,15
203,2019,6.63639658984861,20,1,1,5,4,0,0,0,1,0,0.00611089392666661,0.15884152933577,0.835047576737564,0,0.0284802403380695,0.142618706155095,0.828901053506835,109.842445210582,0,19
203,2020,14.7590486487602,20,1,1,5,4,0,0,0,1,0,0.00611089392666661,0.15884152933577,0.835047576737564,0,0.0284802403380695,0.142618706155095,0.828901053506835,109.842445210582,0,18
203,2021,12.4324531927644,20,1,1,5,4,0,0,0,1,0,0.00611089392666661,0.15884152933577,0.835047576737564,0,0.0284802403380695,0.142618706155095,0.828901053506835,109.842445210582,0,20
204,2016,36.1434896539261,1000,1,1,5,4,0,0,0,1,0,0,0,1,0,0,0,1,607.061056558078,0,4
205,2017,56.0412636423495,8,2,1,4,3,0.452471944329593,0,0,0.547528055670407,0.160867880867139,0,0,0.839132119132861,0.0716056175583919,0,0.00995990585373397,0.918434476587874,413.246047728825,30.4905704478729,8
206,2016,8.98566785976368,1000,1,1,4,4,0,0.023271282021246,0,0.976728717978754,0,0.121075614360671,0,0.878924385639329,0,0.163980211404369,0.00863953153337165,0.827380257062259,446.624505766393,0,11
207,2016,10.9385052244357,3000,1,1,5,4,0,0,0,1,0,0,0,1,0,0,0.0745503542900506,0.876290549505968,343.421959495503,0,5
207,2017,155.702955303912,3000,1,1,5,4,0,0,0,1,0,0,0,1,0,0,0.0745503542900506,0.876290549505968,343.421959495503,0,7
207,2018,24.6235157683745,3000,1,1,5,4,0,0,0,1,0,0,0,1,0,0,0.0745503542900506,0.876290549505968,343.421959495503,0,8
207,2021,19.2764558445231,3000,1,1,5,4,0,0,0,1,0,0,0,1,0,0,0.0745503542900506,0.876290549505968,343.421959495503,0,18
208,2019,7.63533633656562,4,1,1,5,4,0.0198527007435073,0,0.349749988891868,0.630397310364624,0.296022780456858,0,0.0923552584601699,0.611621961082973,0.146625697836451,0,0.109703944767889,0.743670357395659,0,11.2811638571679,2
209,2016,10.3160848394817,0,2,2,7,2,1,0,0,0,1,0,0,0,0.770868491361083,0.117820528957421,0.0572666261786845,0.0361942223547864,298.102465635941,310.715313779125,9
210,2016,17.7263034551793,250,1,1,6,4,0.209212826715126,0,0.573085904214569,0.217701269070306,0.216964586597087,0,0.28361573632687,0.499419677076043,0.0649927701502871,0,0.345997807232632,0.589009422617081,0,11.0272804837925,5
210,2019,6.25743069895501,250,1,1,6,4,0.209212826715126,0,0.573085904214569,0.217701269070306,0.216964586597087,0,0.28361573632687,0.499419677076043,0.0649927701502871,0,0.345997807232632,0.589009422617081,0,11.0272804837925,4
211,2018,10.4275286757039,70,1,1,1,4,0,0,0,1,0.0194610468414207,0,0,0.980538953158579,0.112756914373329,0.198377207314443,0.00842687996425972,0.680438998347968,268.121116514435,0,2
